Name	TrueSA	RandomAssignment	BETSA	LCD	GeoSA	MaxLoad	MaxLoad_Pressure	MaxLoadArea	MaxError	Set	RemStat	cr_0	cr_1	cr_2	cr_3	cr_4	cr_5	cr_6	cr_0-cr_0	cr_0-cr_1	cr_0-cr_2	cr_0-cr_3	cr_0-cr_4	cr_0-cr_5	cr_0-cr_6	cr_1-cr_1	cr_1-cr_2	cr_1-cr_3	cr_1-cr_4	cr_1-cr_5	cr_1-cr_6	cr_2-cr_2	cr_2-cr_3	cr_2-cr_4	cr_2-cr_5	cr_2-cr_6	cr_3-cr_3	cr_3-cr_4	cr_3-cr_5	cr_3-cr_6	cr_4-cr_4	cr_4-cr_5	cr_4-cr_6	cr_5-cr_5	cr_5-cr_6	cr_6-cr_6	FittedValues	FitError	BETError
ICAQIO	4403.324000000001	0.4450951368630399	5495.123847999998	20.25	4690.64	71.5458314833	80000.0	6118.055760132544	38.94175763883243	Training	Retained	0.008965655609167506	0.047134956561247575	0.13108260427702936	0.27946494123493704	0.3211059946726488	0.242090792832738	0.4803564189612387	8.038298050219677e-05	0.0005770123002041974	0.0021479968601014606	0.007226358254275172	0.012592269146205181	0.008306835444914668	0.004899499706168113	0.002512273909556998	0.008090093887307262	0.02709924783828494	0.047287977893888666	0.05921394009328072	0.03491065129480884	0.01996302869413155	0.04517447244961397	0.07443364455311319	0.09845312392634796	0.14131946939358747	0.08907626469681254	0.12764798560541973	0.09606905664219943	0.31400526703753734	0.10942235542791535	0.08232858045120184	0.3135787029025179	0.06194175677607527	0.3311470931600664	0.23987679557959843	4084.817862760168	-7.2333114083777055	24.79490148805758
IDAGEA	938.17	0.06816197215494868	840.6684759999998	5.63	1072.32	10.9786985014	90000.0	938.8148577311173	0.06873570153781583	Training	Retained	0.08488940449332659	0.10976363881977845	0.0754907198002391	0.09071807995943094	0.04641752234452391	0.02652753680978231	0.051404551474221204	0.007206210995231617	0.012253453883625693	0.01246409272295884	0.026531040366500742	0.02176121116593475	0.011196564036230535	0.006539917803744073	0.012680234966760481	0.011137317528195885	0.02353174944986324	0.019106718717752113	0.01860581814620225	0.010854646802542445	0.007402518375576618	0.010256889282299434	0.007373630186685613	0.007518194613598553	0.010619073026083342	0.012725898106851671	0.008539885252527626	0.004989541670890744	0.01610586557910055	0.003436462199778886	0.002007899969764103	0.007552150192357651	0.0011729181019670277	0.00619081155212663	0.004426853847748246	951.2871605513322	1.3981645705290395	-10.392735218563814
IKETEY	910.071	0.035594568267490516	749.1329400000002	5.32	739.1489999999999	10.6974659351	70000.0	914.7659860286453	0.5158922796842432	Training	Retained	0.041448319910801536	0.11897581474025154	0.10329132758213483	0.07007295549131302	0.036008732068130614	0.020958174801052783	0.041474076873111346	0.0017179632234281472	0.006470567203319811	0.008008303706143867	0.010716920473320575	0.00882189146194491	0.004615925256169241	0.00274275118702058	0.014833389324260423	0.015869678442409347	0.02102531520780885	0.017113601191791776	0.01695193436182265	0.01006429341681634	0.012930073362223616	0.0112217992917641	0.008155513573146547	0.008483715034606328	0.012229390728780824	0.008461995201736206	0.0056994360833287384	0.0033852945057299415	0.011120458979516445	0.0023019079168280655	0.001367351141875327	0.0052337979666177165	0.000812065274464573	0.00436224327882291	0.003174876323848058	826.5383969794574	-9.178690785723601	-17.684121348773868
ja111042f_si_002	3623.982	0.08243783173054875	4366.752799	13.59	3842.45	55.853196941899995	100000.0	4776.140918174528	31.79262253991682	Training	Retained	0.6760739101968811	1.0	0.8740093497650187	0.5369284933995142	0.33896017911510506	0.19610286173033328	0.3817097261920245	0.45707593204890046	0.86627855356583	1.0	1.0	1.0	0.511783918710472	0.2964704765183057	1.0	1.0	1.0	1.0	0.9699512579728397	0.5617713913291495	0.766580378533779	0.5182998220306372	0.4898569680758259	0.5013644672774328	0.7070067962266746	0.30184443750024575	0.24719437697027186	0.14420825003960347	0.4629350224678773	0.12138306677104056	0.07082035946227008	0.2649191820482618	0.04132070244233421	0.21694890995623262	0.15433889023510464	3370.515880540009	-6.994132958165652	20.49598477586257
ja4015666_si_002	2740.491	0.28113062238765085	2927.826477	9.72	2975.19	35.4272673081	80000.0	3029.4706529571704	10.544813062957346	Training	Retained	0.04738133016717162	0.14635592800459854	0.19222251186609768	0.30495761004044214	0.20002428476065334	0.1179198681655628	0.232345896084425	0.0022449904484105276	0.009053671345140214	0.01618500728263699	0.04134748701752237	0.042567335797153064	0.02221196341826147	0.013032611742749042	0.022228339991583326	0.03439504551634296	0.08772758227641507	0.09019000722793556	0.08917542218478268	0.05230364423203096	0.04073981973471304	0.07007627050959872	0.06779015777034728	0.07069779373227746	0.10092534663444348	0.10455220412068983	0.08823921078355522	0.052477624416613605	0.17060814529725696	0.044643813065954066	0.02655438946238662	0.10060028354218954	0.01579499927727742	0.08398772302586577	0.06051165879293275	2699.559274366711	-1.4935909526172064	6.835836242483557
ja406030p008	2635.268	0.2417173485765988	2580.160705	11.44	2737.6623	35.0495847686	100000.0	2997.1741125664307	13.733180555694153	Training	Retained	0.2285937041898098	0.3318083251921755	0.33820459107897705	0.29468346259651507	0.19051127137217672	0.1116241344227029	0.22809818350702463	0.052255081595218265	0.09782366924373635	0.133763082615068	0.193342817532096	0.19627880200593684	0.10185764693900431	0.061813879062755255	0.11153114485025656	0.1320844836800856	0.1907489801701278	0.19353106263787934	0.19032461524636718	0.11548041065449419	0.11984600688258691	0.11676240745126316	0.11167044837674728	0.11584962936141686	0.17115787346309339	0.09816720024446432	0.08169870602232472	0.048318218194255545	0.16250921028195126	0.040760734770426375	0.024110362225468925	0.09449078425341158	0.014261718283394915	0.07845028007217589	0.058471954519190884	2541.411964466058	-3.5615366457583	-2.091145758230292
ja406030p_si_005	2656.6540000000005	0.08466174355921863	2597.400132	10.96	2930.04	34.403102264699996	100000.0	2941.891842099932	10.736732826327088	Training	Retained	0.23137360543016414	0.40166991716459743	0.37164538806674846	0.30036404805774464	0.19228909527798102	0.11365153421855193	0.2242567821529481	0.053533745289753285	0.1196577727374719	0.14829920763833526	0.19913029743206734	0.20038506577676984	0.10482550010445749	0.061592912000854316	0.16289356371049335	0.17485943071185284	0.23463223401222044	0.23599997678216209	0.23396642881629545	0.1374396733007736	0.1438208094004256	0.13021339667013007	0.1234892516130849	0.1291577350948645	0.18469955431909799	0.10167280286294819	0.08386677708311817	0.05000278767974222	0.16279389772764738	0.041473063943527025	0.024730357785523124	0.09382310539372722	0.014746980638768059	0.07852644227610023	0.0566572927824229	2552.0986232102096	-3.9356038381283702	-2.230394624215281
ja5131269_si_003	2940.295	0.014851878411389463	2968.38344	10.6	3179.83	37.8418252911	90000.0	3235.9453010226594	10.055123755359896	Training	Retained	0.2833614816326383	0.3128519240402914	0.3913962904008872	0.3485249083799126	0.22433279573848966	0.12750115698449996	0.24721125976235167	0.08029372927304403	0.11440043586660663	0.19095871231199088	0.2795524769698516	0.2833627615096698	0.14284551463131834	0.082550629879025	0.09926712772354596	0.14351511166258515	0.2099355334883898	0.2126848168042861	0.20317116990608203	0.1173787979574719	0.15900581665716923	0.15706685327662895	0.15014728366034977	0.15130017464470494	0.21278341035278175	0.13384554351047653	0.11117628914627978	0.0638686691397354	0.20450587492878056	0.0553645464395508	0.031811018253970744	0.1186955833681687	0.01827781208795007	0.09572162537289075	0.06792356637278485	2770.671838733283	-5.768916427321647	0.9552932613904384
ja809985t_si_002	3815.1859999999997	0.18154041609561955	5946.638657	22.66	4372.26	74.3130642784	100000.0	6354.688477800251	66.56300578268667	Training	Retained	0.009556811697918582	0.03200936698422446	0.05452846813564247	0.4920398172979072	0.36028964390754203	0.25763129975110305	0.5169166400466035	9.133264982947346e-05	0.00043043869767243594	0.001068954538458186	0.013014173125371998	0.014987774743163755	0.009402026144485754	0.0056049246206546005	0.001225057937184881	0.002612445735800272	0.03209265660430531	0.036859889547738715	0.043888817429157866	0.026153539088961272	0.004231851132764662	0.035500589075201955	0.0382898040864163	0.048214846398258335	0.06993949794271914	0.25572628943074516	0.2412858133984494	0.17261076683403154	0.5702754602984788	0.13648346809923856	0.09763801650704239	0.3758870262874446	0.06984895206879706	0.3774309040846897	0.2763409674827937	4087.2860670157056	7.132026250245885	55.86759484334449
JEJWEB	3406.777	0.2269682862672311	4127.148403	10.8	4020.52	51.611651968500006	90000.0	4413.4362277911605	29.548726781681324	Training	Retained	0.006100324827487994	0.03155803388181361	0.10854934966973792	0.26213785378374954	0.2925670867833022	0.17808598837352632	0.34507061952778356	3.7213963000866425e-05	0.0002712421368001829	0.00123217172773028	0.004640540037301142	0.00784021486332607	0.004212757566539717	0.002430497287866514	0.0011936335429870337	0.004693051865299111	0.017573219892469783	0.029738967072367124	0.03027791694819194	0.01745114481152986	0.014145098217169229	0.035816754659480934	0.057178381325315	0.061430461111744876	0.08619336559478989	0.07925893957635097	0.11016898399434356	0.06748213598962453	0.21571703837449954	0.0915894965149669	0.05610895785235358	0.20902855539393017	0.034374124475817114	0.17973864131964087	0.12734397742113618	3577.499119501855	5.01125020809566	21.145246753749955
JEJWOL	2993.037000000001	0.3796819116854748	3159.277828	9.56	3268.22	40.8507629286	80000.0	3493.2467798556145	16.712448922469505	Training	Retained	0.08413723291993902	0.2505867950586927	0.4404652526856282	0.35347377110056166	0.23580686982564306	0.13620630373041084	0.26888128820351476	0.007079073963424072	0.027277495845705706	0.06358880431392686	0.08409485375306004	0.08817281377224216	0.04511438106900576	0.0265067064278363	0.06400868362021526	0.12924254838136023	0.17074269979696305	0.17891501903018955	0.17347279784066405	0.10189579619494418	0.2000257970210684	0.17854385085658908	0.17665178769810302	0.18070847715520566	0.258429763407275	0.13740002265163373	0.1180690534581521	0.06885095569149804	0.22416097010077543	0.060823615769476314	0.035474169866189925	0.13458451804621685	0.020689882735890234	0.11017272470843764	0.07949104712783715	3076.757119075735	2.797162850834576	5.554252353044716
KEFBII	2466.731	0.40660776780991104	2515.660231	11.81	3005.86	32.6412511746	80000.0	2791.2317269428645	13.155091777046799	Training	Retained	0.1659774605270551	0.5822831272979507	0.4879198017387795	0.2901208628979468	0.1792413999307691	0.10607884231224318	0.20919493260003638	0.027548517403010123	0.12412424259393928	0.13858306743138352	0.138402586409643	0.13469566552585702	0.0705640578406981	0.04144824686001153	0.34062723241784226	0.32942674533483535	0.32884176902749956	0.3199266218272856	0.3176366734011019	0.18653306646745138	0.24416484984780493	0.16451204767739144	0.15097299019373267	0.1581448898017387	0.22609198195576372	0.0953957171184286	0.07609128340294637	0.045431714669136807	0.14785977147992233	0.03638796902631501	0.021729001232831863	0.08240716281968705	0.012975670887743367	0.06906976414159252	0.04981643762813269	2511.3692509353946	1.8096116250776575	1.9835657394340775
KEQDER	3508.54	0.3593283712400053	3812.688464	13.24	4109.39	48.422042878	90000.0	4140.685099400687	18.017326278186573	Training	Retained	0.09662653525946897	0.47813505085413516	0.4649094156074276	0.5143616066906497	0.2890923082739078	0.16565486851745165	0.3265495532721413	0.009336687316249401	0.059408142129049865	0.07696874495225223	0.13722208520080836	0.1227822446868994	0.06230043446316943	0.03653951646367815	0.230227428348022	0.2583695111141256	0.4605391217807397	0.41196087629191674	0.39614333420286973	0.23228992147873562	0.22221338580989017	0.2676847614709018	0.22605247359879788	0.22933299498411044	0.32740072189899816	0.2781831815966647	0.2037957846730123	0.11786676033889039	0.38309140799534463	0.08952626081148446	0.05178340837466684	0.1961199029947249	0.0299528126556541	0.15922184651516963	0.11468228993224994	3418.478733341011	-2.566915772913779	8.66880423195973
KIJRUS	2698.413	0.33657935369865755	2651.705014	12.0	3173.78	33.723316118	80000.0	2883.761697208862	6.868803893579768	Training	Retained	0.0	0.4158413056505592	0.52953122481668	0.3703666154485169	0.18715120941286306	0.10744759455499595	0.21316300500623048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1744955639409366	0.25538145604607126	0.29455595798061496	0.23820655283483103	0.22992363550197742	0.1357589019278898	0.2864847088387043	0.22324709982305158	0.17032512390089083	0.17344042584290614	0.24932793897164288	0.14988202388498972	0.09927648386307342	0.057625465447660375	0.18858536392094263	0.03943120639164278	0.02288977783519802	0.08728702872807205	0.013287494994052672	0.07111850817967968	0.05157626371256359	2754.9421123247284	2.094902163780282	-1.7309428171299164
LETRIN	961.827	0.3218512513884345	908.363825	6.76	819.058	11.4063132235	60000.0	975.3812188932213	1.40921588739153	Training	Retained	0.0	0.07745902163286195	0.13394247675314663	0.0852068176558692	0.03963694664693218	0.025814007233056376	0.052628846961245083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006462210376920843	0.013245642785998896	0.015942166882012512	0.011981578067776213	0.012890289098060689	0.007813355461742343	0.020772276357705923	0.01665132046801847	0.011429490976703484	0.013002937539875787	0.01918660717495783	0.011508779159457102	0.007164922473816913	0.0046429857451626986	0.015597452262303425	0.002673493045663028	0.0017330083566923467	0.006783592763324574	0.0011232849181244983	0.0061715292799653385	0.004594363003880923	924.7261879186607	-3.8573269497881957	-5.558502204658424
LOQSIU	1240.573	0.2774873347779988	1167.984072	10.01	1199.14	15.0646813003	100000.0	1288.2170532237735	3.8404876797877607	Training	Retained	0.4680921792368285	0.3322430309483537	0.2538233355167604	0.1466544018743605	0.07560805817865694	0.04263692418205953	0.08367984107279315	0.21911028826268317	0.20057377510844335	0.2080057681428559	0.21475079627568777	0.1771071004364808	0.08953631130755829	0.05259562685180507	0.11182075660660284	0.1004244393611648	0.1034741584291051	0.08515271004615452	0.08155655316773056	0.047890201612238954	0.0690496034028293	0.04772762736825955	0.03665507461043735	0.03697534706875139	0.05281720919572157	0.02832880061089596	0.019122929476512066	0.010996395841761044	0.03576003838747224	0.007740669179088342	0.004451524420074282	0.016868297942418536	0.00255957139519761	0.013612107475467393	0.009808292137022763	1288.4855462478847	3.862130342018133	-5.851241966413916
LOVVEZ	873.837	0.3926871577522786	798.635545	6.83	894.373	10.2375089679	100000.0	875.4339618666519	0.18275283223895253	Training	Retained	0.0	0.008121663465199278	0.02059082417663162	0.062040585552161125	0.03846914525769137	0.023403042604910378	0.046104557655386375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011807840833525748	0.0003776630474262467	0.0015437635726267994	0.0012860092151362192	0.0013087625809876419	0.0007666489107186165	0.0009162691127325076	0.0024845028114200652	0.0016929338809626407	0.00181030786371205	0.0025581218129821746	0.007020837239128226	0.00546996623106602	0.003359772892714343	0.01098752495946622	0.002551102110491951	0.0015673597678061229	0.005975035352124412	0.0009629741667415252	0.005152365078564486	0.0037350174611128053	853.5737004527476	-2.3188877956932883	-8.605890457831382
LURRIA	3352.9829999999997	0.3882578309268423	5776.314412	22.34	4574.59	74.2759345504	90000.0	6351.513425647625	89.42873929416358	Training	Retained	0.17464523242249863	0.3011608137890117	0.3212536957841876	0.4798250434229223	0.4035814122161319	0.2575549048169029	0.5120883021480649	0.030500957207908568	0.06790110541658001	0.09725547217314029	0.232249256500171	0.3054954483931434	0.17176743346072212	0.10150394425769482	0.09205944236619953	0.11419680631166791	0.2726003326286314	0.3585656267191787	0.3821154385491699	0.22575957949831155	0.10852668796709063	0.17502318632717598	0.21750883412545888	0.2446435013343413	0.3519158351260314	0.24383644806577523	0.26286219375313485	0.16850674989331502	0.551848323735009	0.16984884362198413	0.10888807718247306	0.4155363548007315	0.06980892150035915	0.3739190131728657	0.27137770882473916	4063.9281471715803	21.203362712294716	72.27389497650302
LUXFEQ	1600.7120000000002	0.3795243690207458	1703.6341129999996	19.42	1752.58383	24.371965844600002	90000.0	2084.105292089773	30.198642359760715	Training	Retained	0.2664539328555628	0.2818857433994273	0.20825280371937777	0.08829429069061753	0.0526416675569555	0.04736300288091187	0.1474084247785598	0.07099769833419678	0.09703633725934495	0.09814467813431532	0.08158810803622793	0.07523691772124975	0.05560914031927708	0.048522484938737176	0.08076918418833799	0.07073371140172259	0.0585748524678656	0.05385416508269713	0.07559627135176654	0.06606726345496952	0.04739415647634904	0.02612378884698967	0.022265610409163188	0.03332801489121067	0.07155218472527079	0.012183547811055033	0.009257945317650939	0.007917520116701191	0.038772925831012536	0.004215419370344291	0.003599652198232962	0.02051333140072196	0.0030630605950710803	0.0244271909588476	0.026328411531147664	1267.8954801052216	-20.79178015125635	6.429770814487515
MIBQAR16	3441.9320000000002	0.02023795528922168	3780.52902	15.0	3634.4	51.16265866689999	90000.0	4375.041732987419	27.110057171013818	Training	Retained	0.0022050981985594037	0.009047217135148344	0.02771191562973831	0.23866825185764493	0.2868925210070462	0.1686322151991391	0.3425036196501416	4.862458065289928e-06	3.464919218285447e-05	0.00014798444575623174	0.0015421218075570944	0.0027817179941091747	0.0014459494567368295	0.0008723626564812005	0.00013985426398049045	0.0005106213659250197	0.0055215852753325865	0.010037797491746716	0.009866939105877154	0.005949174227389885	0.0014256717762129738	0.010504544692882154	0.01792457123614841	0.01857717443041023	0.027269445955578644	0.06686663089458714	0.0993614204467804	0.0588660309740671	0.19682087338533374	0.08823220402921274	0.052285102033888066	0.2037107981575365	0.03098411434444346	0.16943848448122256	0.12554962575145506	3519.7617809841195	2.261223666944008	9.837411662984618
